,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,soldPrice,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,brokerName,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,streetViewMetadataURL,streetViewURL,lotAreaString,info6String
10,86108070,86108070,,https://photos.zillowstatic.com/fp/79d4a492ab833ec7f62bca71c1cf4ea8-p_e.jpg,TRUE,https://www.zillow.com/homedetails/712-S-Brush-Creek-Rd-Stillwater-OK-74074/86108070_zpid/,SOLD,Sold,$,"$155,000 ",155000,"712 S Brush Creek Rd, Stillwater, OK 74074",712 S Brush Creek Rd,Stillwater,OK,74074,FALSE,3,2,2159,"{'latitude': 36.114193, 'longitude': -97.0161}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/28/2022'}",,"{'homeInfo': {'zpid': 86108070, 'streetAddress': '712 S Brush Creek Rd', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.114193, 'longitude': -97.0161, 'price': 155000.0, 'dateSold': 1666940400000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 2159.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 165800, 'rentZestimate': 1800, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 155000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 105385.0, 'lotAreaValue': 1.04, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,165800,FALSE,FALSE,FALSE,FALSE,"KW Local, Keller Williams Realty",TRUE,FALSE,,TRUE,FALSE,,,,
11,2062557640,2062557640,,https://photos.zillowstatic.com/fp/fda5d3ca6e890d054d2c9cb526cd0dab-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2304-S-Pintail-St-Stillwater-OK-74074/2062557640_zpid/,SOLD,Sold,$,"$381,812 ",381812,"2304 S Pintail St, Stillwater, OK 74074",2304 S Pintail St,Stillwater,OK,74074,FALSE,3,3,2026,{},FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/26/2022'}",,"{'homeInfo': {'zpid': 2062557640, 'streetAddress': '2304 S Pintail St', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'price': 381812.0, 'dateSold': 1666767600000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2026.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 381812.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,,,,
12,86100767,86100767,,https://photos.zillowstatic.com/fp/3a99875114a1b70e07d1f65e8c043464-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4135-W-18th-Ave-Stillwater-OK-74074/86100767_zpid/,SOLD,Sold,$,"$221,500 ",221500,"4135 W 18th Ave, Stillwater, OK 74074",4135 W 18th Ave,Stillwater,OK,74074,FALSE,4,2,1966,"{'latitude': 36.10171, 'longitude': -97.11314}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/26/2022'}",,"{'homeInfo': {'zpid': 86100767, 'streetAddress': '4135 W 18th Ave', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.10171, 'longitude': -97.11314, 'price': 221500.0, 'dateSold': 1666767600000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1966.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 244100, 'rentZestimate': 1749, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 221500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 184306.0, 'lotAreaValue': 9760.0, 'lotAreaUnit': 'sqft'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,244100,FALSE,FALSE,FALSE,FALSE,One Broker Place,TRUE,FALSE,,TRUE,FALSE,,,,
13,86105444,86105444,,https://photos.zillowstatic.com/fp/24dbf390b5d5823fbe97052c055cce5a-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4903-S-Forest-Hills-Dr-Stillwater-OK-74074/86105444_zpid/,SOLD,Sold,$,"$385,000 ",385000,"4903 S Forest Hills Dr, Stillwater, OK 74074",4903 S Forest Hills Dr,Stillwater,OK,74074,FALSE,4,3,2575,"{'latitude': 36.06573, 'longitude': -97.13383}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/26/2022'}",,"{'homeInfo': {'zpid': 86105444, 'streetAddress': '4903 S Forest Hills Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.06573, 'longitude': -97.13383, 'price': 385000.0, 'dateSold': 1666767600000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 2575.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 404200, 'rentZestimate': 2292, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 385000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 279633.0, 'lotAreaValue': 2.41, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,404200,FALSE,FALSE,FALSE,FALSE,"ListwithFreedom.com, Inc.",TRUE,FALSE,,TRUE,FALSE,,,,
14,2067019871,2067019871,,https://photos.zillowstatic.com/fp/782b93384613d14a4ed063ce46fa0c8d-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4702-S-Helena-Hts-Stillwater-OK-74074/2067019871_zpid/,SOLD,Sold,$,"$40,000 ",40000,"4702 S Helena Hts, Stillwater, OK 74074",4702 S Helena Hts,Stillwater,OK,74074,FALSE,,,,{},FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/24/2022'}",,"{'homeInfo': {'zpid': 2067019871, 'streetAddress': '4702 S Helena Hts', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'price': 40000.0, 'dateSold': 1666594800000, 'homeType': 'LOT', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 40000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 0.51, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,RE/MAX Signature,TRUE,FALSE,,TRUE,FALSE,,,0.51 acres,
15,248777637,248777637,,https://photos.zillowstatic.com/fp/4d9d4f8f364e405d0ceec343c7a22a17-p_e.jpg,TRUE,https://www.zillow.com/homedetails/913-S-Linford-Dr-Stillwater-OK-74074/248777637_zpid/,SOLD,Sold,$,"$229,000 ",229000,"913 S Linford Dr, Stillwater, OK 74074",913 S Linford Dr,Stillwater,OK,74074,FALSE,3,2,1305,"{'latitude': 36.110832, 'longitude': -97.11977}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/24/2022'}",,"{'homeInfo': {'zpid': 248777637, 'streetAddress': '913 S Linford Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.110832, 'longitude': -97.11977, 'price': 229000.0, 'dateSold': 1666594800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1305.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 243900, 'rentZestimate': 1389, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 229000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 195977.0}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,243900,FALSE,FALSE,FALSE,FALSE,"CENTURY 21 GLOBAL, REALTORS",TRUE,FALSE,,TRUE,FALSE,,,,
16,86100178,86100178,,https://photos.zillowstatic.com/fp/ef4322b961bd95fa17b43969ac55ec14-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2129-W-Sunset-Dr-Stillwater-OK-74074/86100178_zpid/,SOLD,Sold,$,"$225,000 ",225000,"2129 W Sunset Dr, Stillwater, OK 74074",2129 W Sunset Dr,Stillwater,OK,74074,FALSE,3,2,1381,"{'latitude': 36.120197, 'longitude': -97.084946}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/24/2022'}",,"{'homeInfo': {'zpid': 86100178, 'streetAddress': '2129 W Sunset Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.120197, 'longitude': -97.084946, 'price': 225000.0, 'dateSold': 1666594800000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1381.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 190300, 'rentZestimate': 1252, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 225000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 123330.0, 'lotAreaValue': 9800.0, 'lotAreaUnit': 'sqft'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,190300,FALSE,TRUE,FALSE,FALSE,eXp Realty,TRUE,FALSE,,TRUE,FALSE,,,,
17,224769363,224769363,,https://photos.zillowstatic.com/fp/db73ad2c76f4d28352200536a3f02910-p_e.jpg,TRUE,https://www.zillow.com/homedetails/8215-E-Airport-Rd-Stillwater-OK-74075/224769363_zpid/,SOLD,Sold,$,"$112,500 ",112500,"8215 E Airport Rd, Stillwater, OK 74075",8215 E Airport Rd,Stillwater,OK,74075,FALSE,4,2,1440,"{'latitude': 36.159317, 'longitude': -96.94209}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/21/2022'}",,"{'homeInfo': {'zpid': 224769363, 'streetAddress': '8215 E Airport Rd', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.159317, 'longitude': -96.94209, 'price': 112500.0, 'dateSold': 1666335600000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1440.0, 'homeType': 'MANUFACTURED', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 130000, 'rentZestimate': 1447, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 112500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 27836.0, 'lotAreaValue': 4.34, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,130000,FALSE,FALSE,FALSE,FALSE,"Powers Real Estate, LLC",TRUE,FALSE,,TRUE,FALSE,,,,
18,224770136,224770136,,https://photos.zillowstatic.com/fp/476cf83399b4aaa8bec294d5073c859d-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1708-S-Old-Pond-Dr-Stillwater-OK-74074/224770136_zpid/,SOLD,Sold,$,"$82,000 ",82000,"1708 S Old Pond Dr, Stillwater, OK 74074",1708 S Old Pond Dr,Stillwater,OK,74074,FALSE,,,,"{'latitude': 36.10228, 'longitude': -97.14009}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/21/2022'}",,"{'homeInfo': {'zpid': 224770136, 'streetAddress': '1708 S Old Pond Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.10228, 'longitude': -97.14009, 'price': 82000.0, 'dateSold': 1666335600000, 'homeType': 'LOT', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 813, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 82000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 14740.0, 'lotAreaValue': 0.67, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,"KW Local, Keller Williams Realty",TRUE,FALSE,,TRUE,FALSE,,,0.67 acres,
19,86100536,86100536,,https://photos.zillowstatic.com/fp/3c73c0cd211f357a1c97b2a95abd63d9-p_e.jpg,TRUE,https://www.zillow.com/homedetails/2202-W-23rd-Ave-Stillwater-OK-74074/86100536_zpid/,SOLD,Sold,$,"$160,000 ",160000,"2202 W 23rd Ave, Stillwater, OK 74074",2202 W 23rd Ave,Stillwater,OK,74074,FALSE,4,3,1678,"{'latitude': 36.09744, 'longitude': -97.0855}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/21/2022'}",,"{'homeInfo': {'zpid': 86100536, 'streetAddress': '2202 W 23rd Ave', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.09744, 'longitude': -97.0855, 'price': 160000.0, 'dateSold': 1666335600000, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 1678.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 179800, 'rentZestimate': 1472, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 160000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 119679.0, 'lotAreaValue': 0.30991735537190085, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,179800,FALSE,FALSE,FALSE,FALSE,"CENTURY 21 GLOBAL, REALTORS",TRUE,FALSE,,TRUE,FALSE,,,,
20,86108616,86108616,,https://photos.zillowstatic.com/fp/c7a44ff7b7a939cf3cf03ebc5c7b6830-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1516-E-Virginia-Ave-Stillwater-OK-74075/86108616_zpid/,SOLD,Sold,$,"$205,000 ",205000,"1516 E Virginia Ave, Stillwater, OK 74075",1516 E Virginia Ave,Stillwater,OK,74075,FALSE,3,2,1281,"{'latitude': 36.123627, 'longitude': -97.03908}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/21/2022'}",,"{'homeInfo': {'zpid': 86108616, 'streetAddress': '1516 E Virginia Ave', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.123627, 'longitude': -97.03908, 'price': 205000.0, 'dateSold': 1666335600000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1281.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 200900, 'rentZestimate': 1332, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 205000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 165230.0, 'lotAreaValue': 0.3172635445362718, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,200900,FALSE,FALSE,FALSE,FALSE,"CENTURY 21 GLOBAL, REALTORS",TRUE,FALSE,,TRUE,FALSE,,,,
21,224769412,224769412,,https://photos.zillowstatic.com/fp/e818e8cb167bdb2abbb36883c3838ed9-p_e.jpg,TRUE,https://www.zillow.com/homedetails/4915-W-Briarcreek-Dr-Stillwater-OK-74074/224769412_zpid/,SOLD,Sold,$,"$629,000 ",629000,"4915 W Briarcreek Dr, Stillwater, OK 74074",4915 W Briarcreek Dr,Stillwater,OK,74074,FALSE,5,4,3460,"{'latitude': 36.07284, 'longitude': -97.124695}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/19/2022'}",,"{'homeInfo': {'zpid': 224769412, 'streetAddress': '4915 W Briarcreek Dr', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.07284, 'longitude': -97.124695, 'price': 629000.0, 'dateSold': 1666162800000, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3460.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 639700, 'rentZestimate': 3689, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 629000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 5710.0, 'lotAreaValue': 0.74, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,639700,FALSE,FALSE,FALSE,FALSE,REAL ESTATE PROFESSIONALS,TRUE,FALSE,,TRUE,FALSE,,,,
22,93367544,93367544,,https://photos.zillowstatic.com/fp/315339ba1ff9bc3dc4bb3197191d88ed-p_e.jpg,TRUE,https://www.zillow.com/homedetails/620-W-Ranch-Ave-Stillwater-OK-74075/93367544_zpid/,SOLD,Sold,$,"$250,000 ",250000,"620 W Ranch Ave, Stillwater, OK 74075",620 W Ranch Ave,Stillwater,OK,74075,FALSE,4,2,1949,"{'latitude': 36.164986, 'longitude': -97.0667}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/19/2022'}",,"{'homeInfo': {'zpid': 93367544, 'streetAddress': '620 W Ranch Ave', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.164986, 'longitude': -97.0667, 'price': 250000.0, 'dateSold': 1666162800000, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1949.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 223900, 'rentZestimate': 1684, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 250000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 150937.0, 'lotAreaValue': 0.7472451790633609, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,223900,FALSE,FALSE,FALSE,FALSE,"ListwithFreedom.com, Inc.",TRUE,FALSE,,TRUE,FALSE,,,,
23,120401094,120401094,,https://photos.zillowstatic.com/fp/a6cc5fad86a7d2552bbe805d3acda157-p_e.jpg,TRUE,https://www.zillow.com/homedetails/3212-W-Charleston-Ct-Stillwater-OK-74074/120401094_zpid/,SOLD,Sold,$,"$365,000 ",365000,"3212 W Charleston Ct, Stillwater, OK 74074",3212 W Charleston Ct,Stillwater,OK,74074,FALSE,3,2,2010,"{'latitude': 36.102966, 'longitude': -97.10045}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/18/2022'}",,"{'homeInfo': {'zpid': 120401094, 'streetAddress': '3212 W Charleston Ct', 'zipcode': '74074', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.102966, 'longitude': -97.10045, 'price': 365000.0, 'dateSold': 1666076400000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 2010.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 381200, 'rentZestimate': 2266, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 365000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 326860.0, 'lotAreaValue': 1.0, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,381200,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,,,,
24,224768144,224768144,,https://photos.zillowstatic.com/fp/1bb5e40e27dd49719f1e558cd112315d-p_e.jpg,TRUE,https://www.zillow.com/homedetails/1123-E-Hanson-St-Stillwater-OK-74075/224768144_zpid/,SOLD,Sold,$,"$32,000 ",32000,"1123 E Hanson St, Stillwater, OK 74075",1123 E Hanson St,Stillwater,OK,74075,FALSE,,,,"{'latitude': 36.127174, 'longitude': -97.04496}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/18/2022'}",,"{'homeInfo': {'zpid': 224768144, 'streetAddress': '1123 E Hanson St', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.127174, 'longitude': -97.04496, 'price': 32000.0, 'dateSold': 1666076400000, 'homeType': 'LOT', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 618, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 32000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 3180.0}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,,FALSE,FALSE,FALSE,FALSE,"KW Local, Keller Williams Realty",TRUE,FALSE,,TRUE,FALSE,,,_rrc2*-rrc_ sqft,
25,86104733,86104733,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=36.18843078613281,-97.0508041381836&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=PmTY9NoTMg6Segnc7klY9CkvRgk=",,https://www.zillow.com/homedetails/722-E-Burris-Rd-Stillwater-OK-74075/86104733_zpid/,SOLD,Sold,$,"$160,000 ",160000,"722 E Burris Rd, Stillwater, OK 74075",722 E Burris Rd,Stillwater,OK,74075,FALSE,3,2,1726,"{'latitude': 36.18843, 'longitude': -97.050804}",FALSE,"{'type': 'RECENTLY_SOLD', 'text': 'Sold 10/18/2022'}",,"{'homeInfo': {'zpid': 86104733, 'streetAddress': '722 E Burris Rd', 'zipcode': '74075', 'city': 'Stillwater', 'state': 'OK', 'latitude': 36.18843, 'longitude': -97.050804, 'price': 160000.0, 'dateSold': 1666076400000, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1726.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'RECENTLY_SOLD', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 175600, 'rentZestimate': 1464, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'RECENTLY_SOLD', 'priceForHDP': 160000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 121315.0, 'lotAreaValue': 1.0, 'lotAreaUnit': 'acres'}}",FALSE,FALSE,FALSE,RecentlySold,Unknown Listed By,175600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,TRUE,FALSE,"https://maps.googleapis.com/maps/api/streetview/metadata?location=36.18843078613281,-97.0508041381836&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FqiVfgPe0dL42xV2BQYOW2e0IFQ=","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=36.18843078613281,-97.0508041381836&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ufCheTitbM1NdxXiBzvMtNdnpcs=",,
